,Gayane,Ballet,Mov. Sword Dance,Khachaturian_ Aram,*M3/4
,Masquerade Suite for Orchestra,1st Movement (Waltz),Mov. 1,Khachaturian_ Aram,*M3/4
,Masquerade Suite for Orchestra,1st Movement (Waltz),Mov. 1,Khachaturian_ Aram,*M3/4
,Symphony No. 2 in C Minor,2nd Movement,Mov. 2,Kabalevsky_ Dmitry,*M4/4
,Masquerade Suite for Orchestra,2nd Movement (Nocturne),Mov. 2,Khachaturian_ Aram,*M4/4
,Masquerade Suite for Orchestra,3rd Movement (Mazurka),Mov. 3,Khachaturian_ Aram,*M3/4
,Masquerade Suite for Orchestra,4th Movement (Romance),Mov. 4,Khachaturian_ Aram,*M4/4
,Masquerade Suite for Orchestra,5th Movement (Galop),Mov. 5,Khachaturian_ Aram,*M2/4
,Toccata,,,Khachaturian_ Aram,*M4/4
,Toccata,,,Khachaturian_ Aram,*M4/4
,Symphony No. 1_ Op. 4,1st Movement,,Khrennikoff_ Tikhon,*M4/4
,Symphony No. 1_ Op. 4,1st Movement,,Khrennikoff_ Tikhon,*M4/4
,Symphony No. 1_ Op. 4,1st Movement,,Khrennikoff_ Tikhon,*M4/4
*M2/4,,,,,
*M4/4,,,,,
,Symphony No. 1_ Op. 4,2nd Movement,,Khrennikoff_ Tikhon,*M2/2
,Symphony No. 2 in C Minor,2nd Movement,Mov. 2,Kabalevsky_ Dmitry,*M4/4
,Symphony No. 1_ Op. 4,2nd Movement,,Khrennikoff_ Tikhon,*M2/2
,Symphony No. 1_ Op. 4,3rd Movement,,Khrennikoff_ Tikhon,*M6/8
,Symphony No. 1_ Op. 4,3rd Movement,,Khrennikoff_ Tikhon,*M4/4
,Galanta Dances,,Mov. Intro,Kodály_ Zoltán,*M2/4
,Galanta Dances,1st Movement,Mov. 1,Kodály_ Zoltán,*M4/4
,Galanta Dances,2nd Movement,Mov. 2,Kodály_ Zoltán,*M2/4
,Galanta Dances,3rd Movement,Mov. 3,Kodály_ Zoltán,*M2/4
,Galanta Dances,4th Movement,Mov. 4,Kodály_ Zoltán,*M2/4
,Galanta Dances,4th Movement,Mov. 4,Kodály_ Zoltán,*M2/4
,Galanta Dances,5th Movement,Mov. 5,Kodály_ Zoltán,*M2/4
,Symphony No. 2 in C Minor,2nd Movement,Mov. 2,Kabalevsky_ Dmitry,*M4/4
,Galanta Dances,5th Movement,Mov. 5,Kodály_ Zoltán,*M2/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Kezdodik a Mese,Kodály_ Zoltán,*M3/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. B&eacute;csi Harangj&aacute;t&eacute;k,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Dal,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Dal,Kodály_ Zoltán,*M2/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Dal,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Dal,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. K&oacute;zj&aacute;t&eacute;k,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. K&oacute;zj&aacute;t&eacute;k,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. K&oacute;zj&aacute;t&eacute;k,Kodály_ Zoltán,*M4/4
,Symphony No. 2 in C Minor,3rd Movement,Mov. 3,Kabalevsky_ Dmitry,*M6/8
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Piros Alma,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Bordal-&Oacute; Melysok Hal,Kodály_ Zoltán,*M2/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Hogyan Tudtal Rozs&aacute;m,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Hej K&eacute;t Tikom,Kodály_ Zoltán,*M2/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Toborz&oacute;,Kodály_ Zoltán,*M4/8
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Toborz&oacute;,Kodály_ Zoltán,*M2/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. A Cs&aacute;sz&aacute;ri Udvar Bevonul&aacute;sa,Kodály_ Zoltán,*M2/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. A Cs&aacute;sz&aacute;ri Udvar Bevonul&aacute;sa,Kodály_ Zoltán,*M2/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Szeg&eacute;ny Vagyok,Kodály_ Zoltán,*M4/4
,H&aacute;ry J&aacute;nos,Suite from Opera,Mov. Felszant&oacute;m A Cs&aacute;sz&aacute;r Udvar&aacute;t,Kodály_ Zoltán,*M2/4
,Symphony No. 2 in C Minor,3rd Movement,Mov. 3,Kabalevsky_ Dmitry,*M2/4
,Much Ado About Nothing,Suite,Mov. 1,Korngold_ Erich Wolfgang,*M4/4
,Much Ado About Nothing,Suite,Mov. 1,Korngold_ Erich Wolfgang,*M4/4
,Much Ado About Nothing,Suite,Mov. 2,Korngold_ Erich Wolfgang,*M4/4
,Much Ado About Nothing,Suite,Mov. 2,Korngold_ Erich Wolfgang,*M4/4
,Much Ado About Nothing,Suite,Mov. 3,Korngold_ Erich Wolfgang,*M2/4
,Andantino,Style of Padre Martini,,Kreisler_ Fritz,*M2/4
,Caprice Viennois,,,Kreisler_ Fritz,*M4/4
,Caprice Viennois,,,Kreisler_ Fritz,*M4/4
,Caprice Viennois,,,Kreisler_ Fritz,*M3/4
,Chanson Louis XIII et Pavane,Style of Couperin,,Kreisler_ Fritz,*M4/4
,Idilio_ Op. 134_ Pft.,,,Lack_ Th&eacute;odore,*M4/4
,Concerto Russe,1st Movement,Mov. 1,Lalo_ Edouard,*M2/2
,Russian Folk Dances_ Op. 58_ Orch.,Village Dance,,Liadoff_ Anatoly,*M2/4
,Ballade No. 2 in B Minor,,,Liszt_ Franz,*M6/4
,Ballade No. 2 in B Minor,,,Liszt_ Franz,*M4/4
,B&eacute;n&eacute;diction de Dieu Dans la Solitude,,,Liszt_ Franz,*M2/2
,Berceuse,,,Liszt_ Franz,*M12/8
,Concerto No. 1 in E Falt,,,Liszt_ Franz,*M4/4
,Concerto No. 1 in E Falt,,,Liszt_ Franz,*M12/8
,Concerto No. 1 in E Falt,,,Liszt_ Franz,*M4/4
,Concerto No. 1 in E Falt,,,Liszt_ Franz,*M3/4
,Concerto No. 2 in A,,,Liszt_ Franz,*M3/4
,Concerto Russe,1st Movement,Mov. 1,Lalo_ Edouard,*M2/2
,Concerto No. 2 in A,,,Liszt_ Franz,*M3/4
,Concerto No. 2 in A,,,Liszt_ Franz,*M6/8
,Concerto No. 2 in A,,,Liszt_ Franz,*M6/8
,Concerto No. 2 in A,,,Liszt_ Franz,*M4/4
,Consolation No. 2,,,Liszt_ Franz,*M4/4
,Consolation No. 3,,,Liszt_ Franz,*M4/4
,Etude No. 2 in F Minor,,,Liszt_ Franz,*M3/4
,Etude No. 2 in D Flat,,,Liszt_ Franz,*M4/4
,(6) Grandes Etudes de Paganini,Etude No. 1 in G Minor,Mov. (Paganini Caprice No. 6),Liszt_ Franz,*M3/4
,(6) Grandes Etudes de Paganini,Etude No. 2 in E Flat,Mov. (Paganini Caprice No. 17),Liszt_ Franz,*M4/4
,Concerto Russe,2nd Movement (Chant Russe),Mov. 2,Lalo_ Edouard,*M3/2
,(6) Grandes Etudes de Paganini,Etude No. 2 in E Flat,Mov. (Paganini Caprice No. 17),Liszt_ Franz,*M4/4
,(6) Grandes Etudes de Paganini,Etude No. 3 in G Sharp,Mov. (Paganini Vn. Concerto No. 7 B Minor),Liszt_ Franz,*M6/8
,(6) Grandes Etudes de Paganini,Etude No. 3 in G Sharp,Mov. (Paganini Vn. Concerto No. 7 B Minor),Liszt_ Franz,*M6/8
,(6) Grandes Etudes de Paganini,Etude No. 5 in E,"Mov. (""La Chasse"" Paganini Caprice No. 9)",Liszt_ Franz,*M2/4
,(6) Grandes Etudes de Paganini,Etude No. 6 in A Minor,Mov. (Paganini Caprice No. 24),Liszt_ Franz,*M2/4
,Transcendental Etude No. 7,Eroica,,Liszt_ Franz,*M4/4
,Faust Symphony,1st Movement (Faust),Mov. 1,Liszt_ Franz,*M4/4
,Faust Symphony,1st Movement (Faust),Mov. 1,Liszt_ Franz,*M4/4
,Faust Symphony,1st Movement (Faust),Mov. 1,Liszt_ Franz,*M4/4
,Faust Symphony,1st Movement (Faust),Mov. 1,Liszt_ Franz,*M4/4
,Concerto Russe,3rd Movement (Intermezzo),Mov. 3,Lalo_ Edouard,*M2/4
,Faust Symphony,1st Movement (Faust),Mov. 1,Liszt_ Franz,*M4/4
,Faust Symphony,2nd Movement (Gretchen),Mov. 2,Liszt_ Franz,*M3/4
,Faust Symphony,2nd Movement (Gretchen),Mov. 2,Liszt_ Franz,*M3/4
,Faust Symphony,2nd Movement (Gretchen),Mov. 2,Liszt_ Franz,*M3/4
,Faust Symphony,2nd Movement (Gretchen),Mov. 2,Liszt_ Franz,*M3/4
*M4/4,,,,,
*M3/4,,,,,
,Faust Symphony,3rd Movement (Mephistopholes),Mov. 3,Liszt_ Franz,*M6/8
,Faust Symphony,3rd Movement (Mephistopholes),Mov. 3,Liszt_ Franz,*M3/4
,Faust Symphony,3rd Movement (Mephistopholes),Mov. 3,Liszt_ Franz,*M4/2
,Les Fun&eacute;railles,,,Liszt_ Franz,*M4/4
,Les Fun&eacute;railles,,,Liszt_ Franz,*M4/4
,Concerto Russe,3rd Movement (Intermezzo),Mov. 3,Lalo_ Edouard,*M2/4
,Les Fun&eacute;railles,,,Liszt_ Franz,*M4/4
,a,,,Liszt_ Franz,*M2/4
,b,,,Liszt_ Franz,*M2/4
,Gnomenreigen,Etude,,Liszt_ Franz,*M6/8
,Gnomenreigen,Etude,,Liszt_ Franz,*M9/8
,Gnomenreigen,Etude,,Liszt_ Franz,*M6/8
,Hungarian Rhapsody No. 1 in E,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 1 in E,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 1 in E,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 2 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Concerto Russe,4th Movement,Mov. 4,Lalo_ Edouard,*M3/4
,Hungarian Rhapsody No. 2 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 2 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 2 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 2 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 2 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 2 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 4 in E Flat,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 4 in E Flat,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 5 in E Minor,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 5 in E Minor,,,Liszt_ Franz,*M4/4
,Concerto Russe,4th Movement,Mov. 4,Lalo_ Edouard,*M3/4
,Hungarian Rhapsody No. 5 in E Minor,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 6 in D Flat,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 6 in D Flat,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 6 in D Flat,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 6 in D Flat,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 8 in F Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 9 in E Flat,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 9 in E Flat,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 9 in E Flat,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 9 in E Flat,,,Liszt_ Franz,*M2/4
,Namouna,Ballet Suite,Mov. Prelude,Lalo_ Edouard,*M4/4
,Hungarian Rhapsody No. 10 in E,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 10 in E,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 12 in C Sharp Minor_ Pft.,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 12 in C Sharp Minor_ Pft.,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 12 in C Sharp Minor_ Pft.,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 12 in C Sharp Minor_ Pft.,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 12 in C Sharp Minor_ Pft.,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 12 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 12 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 12 in C Sharp Minor,,,Liszt_ Franz,*M2/4
,Namouna,Ballet Suite,Mov. Prelude,Lalo_ Edouard,*M4/4
,Hungarian Rhapsody No. 13 in A Minor,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 13 in A Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 13 in A Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 13 in A Minor,,,Liszt_ Franz,*M2/4
,Hungarian Rhapsody No. 14 in F Minor,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 14 in F Minor,,,Liszt_ Franz,*M4/4
,Hungarian Rhapsody No. 14 in F Minor,,,Liszt_ Franz,*M4/4
,Liebestraum No. 1,,,Liszt_ Franz,*M4/4
,Liebestraum No. 2,,,Liszt_ Franz,*M3/4
,Liebestraum No. 3,,,Liszt_ Franz,*M6/4
,Namouna,Ballet Suite,Mov. Theme Vari&eacute;,Lalo_ Edouard,*M3/4
,Transcendental Etude No. 4,Mazeppa,,Liszt_ Franz,*M4/4
,Transcendental Etude No. 4,Mazeppa,,Liszt_ Franz,*M4/4
,Mephisto Waltz,,,Liszt_ Franz,*M3/8
,Mephisto Waltz,,,Liszt_ Franz,*M3/8
,Mephisto Waltz,,,Liszt_ Franz,*M3/8
,Polonaise No. 1 in C Minor,,,Liszt_ Franz,*M3/4
,Polonaise No. 1 in C Minor,,,Liszt_ Franz,*M3/4
,Polonaise No. 2 in E,,,Liszt_ Franz,*M3/4
,Polonaise No. 2 in E,,,Liszt_ Franz,*M3/4
,Polonaise No. 2 in E,,,Liszt_ Franz,*M3/4
,Arlequin_ Vn. & Orch.,,,Lack_ Th&eacute;odore,*M3/8
,Namouna,Ballet Suite,Mov. Parades de Foire,Lalo_ Edouard,*M3/8
,Rapsodie Espagnole,,,Liszt_ Franz,*M3/4
,Rapsodie Espagnole,,,Liszt_ Franz,*M3/8
,Rapsodie Espagnole,,,Liszt_ Franz,*M3/8
,Rapsodie Espagnole,,,Liszt_ Franz,*M6/8
,Sonara in B Minor,,,Liszt_ Franz,*M4/4
,Sonara in B Minor,,,Liszt_ Franz,*M2/2
,Sonara in B Minor,,,Liszt_ Franz,*M4/4
,Sonara in B Minor,,,Liszt_ Franz,*M3/2
,Sonara in B Minor,,,Liszt_ Franz,*M4/4
,Sonara in B Minor,,,Liszt_ Franz,*M3/4
,Namouna,Ballet Suite,Mov. Parades de Foire,Lalo_ Edouard,*M3/8
,Funeral Triumph of Tasso,Symphonic Poem No. 2A,,Liszt_ Franz,*M4/4
,Funeral Triumph of Tasso,Symphonic Poem No. 2A,,Liszt_ Franz,*M4/4
,Funeral Triumph of Tasso,Symphonic Poem No. 2A,,Liszt_ Franz,*M4/4
,Les Pr&eacute;ludes,Symphonic Poem No. 3,,Liszt_ Franz,*M12/8
,Les Pr&eacute;ludes,Symphonic Poem No. 3,,Liszt_ Franz,*M9/8
,Les Pr&eacute;ludes,Symphonic Poem No. 3,,Liszt_ Franz,*M4/4
,Les Pr&eacute;ludes,Symphonic Poem No. 3,,Liszt_ Franz,*M4/4
,Les Pr&eacute;ludes,Symphonic Poem No. 3,,Liszt_ Franz,*M6/8
,Totentanz,,,Liszt_ Franz,*M4/4
,Two Legends,St. Fran\c2ois d'Assise Pr7dicant aux Diseaux,Mov. St. Francis d'Assise Pr&eacute;dicant aux Oiseaux,Liszt_ Franz,*M4/4
,Namouna,Ballet Suite,Mov. F&ecirc;te Foraine,Lalo_ Edouard,*M6/8
,Two Legends,St. Fran\c2ois d'Assise Pr7dicant aux Diseaux,Mov. St. Francis d'Assise Pr&eacute;dicant aux Oiseaux,Liszt_ Franz,*M4/4
,Two Legends,St. Fran\c2ois De Paule Marchant Sur Les Flots,Mov. St. Fran&ccedil;ois De Paule Marchant Sur Les Flots,Liszt_ Franz,*M4/4
,Valse-Impromptu,,,Liszt_ Franz,*M3/4
,Valse-Impromptu,,,Liszt_ Franz,*M3/4
,Valse M&eacute;lancolique,,,Liszt_ Franz,*M3/4
,Valse M&eacute;lancolique,,,Liszt_ Franz,*M3/4
,Valse Oubli&eacute;e,,,Liszt_ Franz,*M3/4
,Valse Oubli&eacute;e,,,Liszt_ Franz,*M3/4
,Waldesrauschen,Etude,,Liszt_ Franz,*M4/4
,Years of Travel,First Year,Mov. Au Bord d'Une Source,Liszt_ Franz,*M12/8
,Namouna,Ballet Suite,Mov. F&ecirc;te Foraine,Lalo_ Edouard,*M6/8
,Years of Travel,First Year,Mov. Au Lac De Wallenstadt,Liszt_ Franz,*M3/8
,Years of Travel,Second Year,Mov. Sonnet 47 of Petrarch,Liszt_ Franz,*M6/4
,Years of Travel,Second Year,Mov. Sonnet 104 of Petrarch,Liszt_ Franz,*M4/4
,Years of Travel,Second Year,Mov. Sonnet 123 of Petrarch,Liszt_ Franz,*M4/4
,Sposalizio,,,Liszt_ Franz,*M6/4
,Sposalizio,,,Liszt_ Franz,*M6/4
,Tarantella,,,Liszt_ Franz,*M6/8
,Tarantella,,,Liszt_ Franz,*M6/8
,Fountains at the Villa D'Este,,,Liszt_ Franz,*M2/4
,Fountains at the Villa D'Este,,,Liszt_ Franz,*M2/4
,Rapsodie Norv&eacute;gienne,1st Movement,Mov. 1,Lalo_ Edouard,*M3/4
,Venice and Naples,Gondoliera,,Liszt_ Franz,*M6/8
,Concerto Grosso,1st Movement,Mov. 1,Locatelli_ Pietro Antonio,*M4/4
,Concerto Grosso,2nd Movement,Mov. 2,Locatelli_ Pietro Antonio,*M4/4
,Concerto Grosso,3rd Movement,Mov. 3,Locatelli_ Pietro Antonio,*M3/4
,Concerto Grosso,4th Movement,Mov. 4,Locatelli_ Pietro Antonio,*M2/2
,Concerto Grosso,5th Movement,Mov. 5,Locatelli_ Pietro Antonio,*M2/4
,La Mort de Tintagiles,,,Loeffler_ Charles Martin,*M4/4
,La Mort de Tintagiles,,,Loeffler_ Charles Martin,*M4/4
,La Mort de Tintagiles,,,Loeffler_ Charles Martin,*M4/4
,La Mort de Tintagiles,,,Loeffler_ Charles Martin,*M6/4
,Rapsodie Norv&eacute;gienne,1st Movement,Mov. 1,Lalo_ Edouard,*M2/4
,La Mort de Tintagiles,,,Loeffler_ Charles Martin,*M4/4
,La Mort de Tintagiles,,,Loeffler_ Charles Martin,*M6/8
,A Pagan Poem (after Virgil),,Mov. Intro,Loeffler_ Charles Martin,*M2/2
,A Pagan Poem (after Virgil),,Mov. Intro,Loeffler_ Charles Martin,*M2/2
,A Pagan Poem (after Virgil),,Mov. Intro,Loeffler_ Charles Martin,*M2/2
,A Pagan Poem (after Virgil),,Mov. Intro,Loeffler_ Charles Martin,*M2/2
,A Pagan Poem (after Virgil),,Mov. Intro,Loeffler_ Charles Martin,*M6/4
,A Pagan Poem (after Virgil),,Mov. Intro,Loeffler_ Charles Martin,*M3/2
*M2/2,,,,,
,Quintet in One Movement,,,Loeffler_ Charles Martin,*M4/4
,Quintet in One Movement,,,Loeffler_ Charles Martin,*M4/4
,Rapsodie Norv&eacute;gienne,1st Movement,Mov. 1,Lalo_ Edouard,*M2/4
,Quintet in One Movement,,,Loeffler_ Charles Martin,*M4/4
,Quintet in One Movement,,,Loeffler_ Charles Martin,*M3/4
,Quintet in One Movement,,,Loeffler_ Charles Martin,*M3/4
,Two Rhapsodies,L'7tang (The Pool),Mov. L'&Eacute;tang,Loeffler_ Charles Martin,*M18/8
,Two Rhapsodies,La Cornemuse (The Bagpipe),Mov. La Cornemeuse,Loeffler_ Charles Martin,*M4/4
*M12/8,,,,,
,Two Rhapsodies,La Cornemuse (The Bagpipe),Mov. La Cornemeuse,Loeffler_ Charles Martin,*M4/4
,Sonata No. 7 in F,1st Movement,Mov. 1,Loeillet_ Jean Baptiste,*M4/4
,Sonata No. 7 in F,2nd Movement,Mov. 2,Loeillet_ Jean Baptiste,*M4/4
,Sonata No. 7 in F,3rd Movement,Mov. 3,Loeillet_ Jean Baptiste,*M3/2
,Sonata No. 7 in F,4th Movement (Gavotte),Mov. 4,Loeillet_ Jean Baptiste,*M2/2
,Rapsodie Norv&eacute;gienne,2nd Movement,Mov. 2,Lalo_ Edouard,*M3/4
,Sonata No. 7 in F,5th Movement (Aria),Mov. 5,Loeillet_ Jean Baptiste,*M2/2
,Sonata No. 7 in F,6th Movement,Mov. 6,Loeillet_ Jean Baptiste,*M2/2
,Suite No. 1 in G Minor,1st Movement (Allemande),Mov. 1,Loeillet_ Jean Baptiste,*M4/4
,Suite No. 1 in G Minor,2nd Movement (Minuet),Mov. 2,Loeillet_ Jean Baptiste,*M3/4
,Suite No. 1 in G Minor,3rd Movement (Sarabande),Mov. 3,Loeillet_ Jean Baptiste,*M3/4
,Suite No. 1 in G Minor,4th Movement,Mov. 4,Loeillet_ Jean Baptiste,*M12/8
,Czar und Zimmerman,Overture,,Lortzing_ Gustav Albert,*M2/4
,Czar und Zimmerman,Overture,,Lortzing_ Gustav Albert,*M4/4
,Czar und Zimmerman,Overture,,Lortzing_ Gustav Albert,*M2/4
,Czar und Zimmerman,Overture,,Lortzing_ Gustav Albert,*M3/4
,Rapsodie Norv&eacute;gienne,2nd Movement,Mov. 2,Lalo_ Edouard,*M3/4
,Czar und Zimmerman,Overture,,Lortzing_ Gustav Albert,*M3/4
,Undine,Overture,,Lortzing_ Gustav Albert,*M4/4
,Undine,Overture,,Lortzing_ Gustav Albert,*M4/4
,Undine,Overture,,Lortzing_ Gustav Albert,*M4/4
,Amaryllis_ Pft.,,,Louis XIII_ King of France,*M4/4
,Amaryllis_ Pft.,,,Louis XIII_ King of France,*M4/4
,Amaryllis_ Pft.,,,Louis XIII_ King of France,*M4/4
,Ballet Egyptien_ Orch.,1st Movement,,Luigini_ Alexandre,*M2/4
,Ballet Egyptien_ Orch.,2nd Movement,,Luigini_ Alexandre,*M3/8
,Alceste,Opera,,Lully_ Jean-Baptiste,*M2/2
,Rapsodie Norv&eacute;gienne,2nd Movement,Mov. 2,Lalo_ Edouard,*M3/4
,Alceste,Opera,,Lully_ Jean-Baptiste,*M6/4
,Amadis de Gaule,Opera,Mov. Minuet,Lully_ Jean-Baptiste,*M3/4
,L'Amour M&eacute;decin (Comedy-Ballet),Opera,Mov. Overture,Lully_ Jean-Baptiste,*M3/4
,Atys,Opera,Mov. Entr&eacute;e des Songes Agr&eacute;ables,Lully_ Jean-Baptiste,*M3/4
,Atys,Opera,Mov. Les Songes Agr&eacute;ables,Lully_ Jean-Baptiste,*M2/2
,Atys,Opera,Mov. Gavotte,Lully_ Jean-Baptiste,*M2/2
,Le Bourgeois Gentilhomme,Opera,Mov. Overture,Lully_ Jean-Baptiste,*M2/2
,Le Bourgeois Gentilhomme,Opera,Mov. Overture,Lully_ Jean-Baptiste,*M6/8
,Le Bourgeois Gentilhomme,Opera,Mov. Ballet_ Act I,Lully_ Jean-Baptiste,*M4/4
,Le Bourgeois Gentilhomme,Opera,Mov. Ballet_ Act I,Lully_ Jean-Baptiste,*M3/4
,Arlequin_ Vn. & Orch.,,,Lack_ Th&eacute;odore,*M3/8
,Rapsodie Norv&eacute;gienne,2nd Movement,Mov. 2,Lalo_ Edouard,*M3/4
,Le Bourgeois Gentilhomme,Opera,Mov. Ballet_ Act I,Lully_ Jean-Baptiste,*M3/4
,Le Bourgeois Gentilhomme,Opera,Mov. Ballet_ Act I,Lully_ Jean-Baptiste,*M3/4
,Le Bourgeois Gentilhomme,Opera,Mov. Act IV,Lully_ Jean-Baptiste,*M2/2
,Proserpine_ Menuet des Ombres Heureuses,Opera,Mov. 1,Lully_ Jean-Baptiste,*M6/8
,Proserpine_ Menuet des Ombres Heureuses,Opera,Mov. 2,Lully_ Jean-Baptiste,*M6/8
,Le Temple de la Paix,Intro.,Mov. Intro,Lully_ Jean-Baptiste,*M2/2
,Le Temple de la Paix,Intro.,Mov. Intro,Lully_ Jean-Baptiste,*M2/2
,Le Temple de la Paix,Minuet,Mov. Minuet,Lully_ Jean-Baptiste,*M3/4
,Le Temple de la Paix,Minuet,Mov. Minuet,Lully_ Jean-Baptiste,*M3/4
,Th&eacute;s&eacute;e,Opera,Mov. Overture,Lully_ Jean-Baptiste,*M2/2
,Le Rio D'Ys,Overture,Mov. Intro,Lalo_ Edouard,*M3/4
,Th&eacute;s&eacute;e,Opera,Mov. Overture,Lully_ Jean-Baptiste,*M2/2
,Th&eacute;s&eacute;e,Opera,Mov. Marche des Sacrificateurs,Lully_ Jean-Baptiste,*M4/4
,Le Triomphe de L'Amour,Ballet,Mov. Nocturne,Lully_ Jean-Baptiste,*M3/2
,Le Rio D'Ys,Overture,Mov. Intro,Lalo_ Edouard,*M2/2
,Le Rio D'Ys,Overture,Mov. Intro,Lalo_ Edouard,*M2/2
,Symphonie Espagnole,1st Movement,Mov. 1,Lalo_ Edouard,*M2/2
,Symphonie Espagnole,1st Movement,Mov. 1,Lalo_ Edouard,*M2/2
,Symphonie Espagnole,1st Movement,Mov. 1,Lalo_ Edouard,*M2/2
,Symphonie Espagnole,2nd Movement,Mov. 2,Lalo_ Edouard,*M3/8
,Symphonie Espagnole,2nd Movement,Mov. 2,Lalo_ Edouard,*M3/8
,Symphonie Espagnole,3rd Movement (Intermezzo),Mov. 3,Lalo_ Edouard,*M2/4
,Concerto in D Minor,1st Movement,Mov. 1,Lalo_ Edouard,*M12/8
,Symphonie Espagnole,3rd Movement (Intermezzo),Mov. 3,Lalo_ Edouard,*M2/4
,Symphonie Espagnole,3rd Movement (Intermezzo),Mov. 3,Lalo_ Edouard,*M6/8
,Symphonie Espagnole,4th Movement,Mov. 4,Lalo_ Edouard,*M3/4
,Symphonie Espagnole,4th Movement,Mov. 4,Lalo_ Edouard,*M3/4
,Symphonie Espagnole,5th Movement,Mov. 5,Lalo_ Edouard,*M6/8
,Symphonie Espagnole,5th Movement,Mov. 5,Lalo_ Edouard,*M6/8
,Symphonie Espagnole,5th Movement,Mov. 5,Lalo_ Edouard,*M6/8
,Flower Song_ Pft.,,,Lange_ Gustav,*M6/8
,Fest-Overt\u3re_ Op. 51_ Orch.,,,Lassen_ Eduard,*M4/4
,Fest-Overt\u3re_ Op. 51_ Orch.,,,Lassen_ Eduard,*M4/4
,Concerto in D Minor,1st Movement,Mov. 1,Lalo_ Edouard,*M12/8
,Fest-Overt\u3re_ Op. 51_ Orch.,,,Lassen_ Eduard,*M4/4
,Fest-Overt\u3re_ Op. 51_ Orch.,,,Lassen_ Eduard,*M4/4
